Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,None
1.72203E+18,22:49:00,CNR1852454738,Driver Not Found,CID781523,Prime SUV,Banashankari,Bannerghatta Road,,,,,,,601,,0,,,
1.72079E+18,12:04:00,CNR2441774613,Canceled by Customer,CID166563,Bike,Shivajinagar,KR Puram,,,AC is Not working,,,,258,,0,,,
1.72031E+18,00:22:00,CNR3551606226,Success,CID115356,Bike,Langford Town,Bannerghatta Road,140,55,,,No,,345,Cash,43,4.8,4.6,
1.72215E+18,08:08:00,CNR9266238014,Success,CID180424,Prime SUV,RT Nagar,JP Nagar,126,35,,,No,,104,Cash,29,4.2,3,
1.72114E+18,15:40:00,CNR3178581771,Success,CID406782,Prime SUV,Yeshwanthpur,KR Puram,154,75,,,Yes,Customer Demand,780,UPI,43,3.3,4.4,
1.7216E+18,22:04:00,CNR6630122956,Success,CID485217,Prime Plus,Shantinagar,Sarjapur Road,70,45,,,No,,488,Cash,42,4.4,3.8,
1.72008E+18,07:10:00,CNR6481461779,Success,CID418305,eBike,Sahakar Nagar,Sarjapur Road,182,95,,,No,,349,Cash,45,4.3,4.2,
1.7217E+18,01:19:00,CNR9827470995,Canceled by Customer,CID791004,Auto,Rajajinagar,Hebbal,,,Change of plans,,,,303,,0,,,
1.72128E+18,04:03:00,CNR7059118300,Success,CID846189,Prime Sedan,Ramamurthy Nagar,Cox Town,266,55,,,No,,458,UPI,47,3.2,3.8,
1.72039E+18,22:03:00,CNR9098980512,Success,CID778985,Prime Plus,Koramangala,Hennur,196,105,,,No,,203,Cash,39,3.5,3.1,
1.72007E+18,04:48:00,CNR5075935226,Driver Not Found,CID310944,Prime SUV,Majestic,Sahakar Nagar,,,,,,,2695,,0,,,
1.72211E+18,18:48:00,CNR9114796293,Success,CID377604,Prime SUV,Jayanagar,Shivajinagar,308,120,,,No,,472,Cash,16,3.2,3.7,
1.72215E+18,06:28:00,CNR1336073950,Success,CID663645,Prime Plus,Marathahalli,Richmond Town,287,115,,,No,,657,UPI,41,4.2,4.8,
1.72128E+18,06:24:00,CNR9890176683,Success,CID550893,eBike,Kadugodi,Whitefield,203,90,,,No,,747,UPI,16,3.8,4.8,
1.72074E+18,22:34:00,CNR9246105731,Success,CID411471,Prime Sedan,Magadi Road,Langford Town,210,90,,,No,,114,UPI,36,4.1,4.7,
1.72132E+18,15:08:00,CNR1263936541,Success,CID206428,Auto,Yeshwanthpur,Rajajinagar,189,75,,,No,,137,UPI,1,4.7,3.7,
1.72147E+18,08:57:00,CNR7582255360,Success,CID238250,Bike,Ulsoor,Kadugodi,280,25,,,Yes,Vehicle Breakdown,202,Cash,28,3.1,3.4,
1.72196E+18,01:04:00,CNR8874870004,Success,CID762012,Auto,Bellandur,Koramangala,259,135,,,No,,771,Cash,16,4.6,4.7,
1.72203E+18,22:38:00,CNR2087486954,Success,CID239020,eBike,Chamarajpet,Kengeri,231,90,,,No,,849,Cash,37,3.8,3,
1.72003E+18,17:37:00,CNR8745813955,Canceled by Driver,CID101380,Prime SUV,Vijayanagar,Padmanabhanagar,,,,Customer was coughing/sick,,,849,,0,,,
1.72033E+18,04:08:00,CNR7237276647,Success,CID123698,Mini,KR Puram,Varthur,35,140,,,No,,402,UPI,45,4.5,5,
1.72193E+18,18:13:00,CNR3538574363,Success,CID368004,Prime SUV,Hennur,Cox Town,203,90,,,No,,269,Cash,40,3.2,4.2,
1.72102E+18,06:26:00,CNR4923629923,Canceled by Driver,CID176320,Auto,Jayanagar,Langford Town,,,,More than permitted people in there,,,296,,0,,,
1.72157E+18,13:49:00,CNR5060999775,Success,CID982967,Auto,Chickpet,Shivajinagar,217,145,,,No,,397,Cash,18,3.5,4.6,
1.72237E+18,18:52:00,CNR4550726008,Driver Not Found,CID586918,Prime Sedan,Langford Town,Chamarajpet,,,,,,,391,,0,,,
1.72077E+18,08:54:00,CNR6155120699,Success,CID865431,Prime SUV,Tumkur Road,Devanahalli,196,110,,,No,,347,Cash,9,4.9,3.8,
1.72097E+18,14:20:00,CNR8595494218,Success,CID688235,Auto,Hosur Road,Rajajinagar,154,100,,,No,,290,UPI,17,3.3,4.1,
1.72016E+18,07:28:00,CNR6147414992,Success,CID234124,Prime Plus,Sahakar Nagar,Electronic City,217,55,,,No,,478,UPI,4,4.3,4,
1.72186E+18,23:08:00,CNR3929678886,Success,CID797298,eBike,Hennur,KR Puram,105,75,,,No,,264,Cash,27,3.2,3.6,
1.72E+18,09:20:00,CNR1780998824,Success,CID410087,Prime Plus,Frazer Town,Ramamurthy Nagar,196,95,,,No,,324,Cash,49,4.8,3.3,
1.72106E+18,16:41:00,CNR7710804440,Driver Not Found,CID820541,Prime Sedan,RT Nagar,Bannerghatta Road,,,,,,,438,,0,,,
1.72027E+18,11:54:00,CNR8105903458,Success,CID930699,Prime SUV,Bellandur,Kengeri,287,65,,,No,,285,Cash,8,4.2,4.8,
1.72037E+18,17:26:00,CNR4672172755,Success,CID129124,Prime Sedan,Banashankari,Whitefield,217,135,,,No,,493,UPI,5,4.3,4.2,
1.72236E+18,16:48:00,CNR5272594548,Canceled by Driver,CID627109,Prime Plus,KR Puram,Marathahalli,,,,Customer was coughing/sick,,,470,,0,,,
1.72013E+18,21:47:00,CNR8535011317,Success,CID520411,Bike,Nagarbhavi,Bannerghatta Road,210,90,,,Yes,Customer Demand,155,UPI,27,4.5,3.2,
1.71981E+18,06:01:00,CNR6548861474,Success,CID523299,Bike,Varthur,Magadi Road,280,60,,,No,,139,Cash,31,3.7,3.6,
1.72124E+18,17:43:00,CNR3096920957,Success,CID738485,Auto,Devanahalli,Indiranagar,280,25,,,No,,2851,UPI,2,3.8,3.4,
1.72186E+18,23:02:00,CNR6844255970,Canceled by Customer,CID476455,eBike,Ramamurthy Nagar,Tumkur Road,,,Wrong Address,,,,2638,,0,,,
1.72182E+18,11:37:00,CNR5106611023,Success,CID459050,Prime Sedan,MG Road,Hosur Road,147,95,,,Yes,Other Issue,426,UPI,15,3.9,3.9,
1.72046E+18,17:54:00,CNR4676885596,Success,CID586363,Mini,Hebbal,Marathahalli,196,105,,,No,,579,Cash,20,3.5,3.6,
1.71993E+18,13:37:00,CNR8282607088,Success,CID421931,Mini,Jayanagar,Yeshwanthpur,175,145,,,No,,358,Cash,42,4.1,4.6,
1.72156E+18,12:00:00,CNR7249326192,Success,CID719773,Bike,Majestic,Rajarajeshwari Nagar,105,110,,,No,,165,UPI,37,3.7,4.5,
1.72117E+18,22:06:00,CNR5961372525,Driver Not Found,CID339674,Auto,Peenya,Richmond Town,,,,,,,2684,,0,,,
1.72213E+18,01:39:00,CNR5743469846,Success,CID947691,Prime Sedan,Nagarbhavi,Ramamurthy Nagar,301,125,,,No,,145,Credit Card,3,3.6,3.2,
1.72102E+18,06:16:00,CNR7807535423,Success,CID912142,Prime Plus,Basavanagudi,RT Nagar,70,75,,,No,,336,UPI,13,3.9,3.4,
1.72147E+18,09:29:00,CNR7127343811,Success,CID440642,Prime SUV,Hulimavu,Sarjapur Road,42,40,,,Yes,Vehicle Breakdown,589,Cash,10,4,4.5,
1.72216E+18,09:41:00,CNR8143996976,Success,CID263485,Prime Plus,Hulimavu,Richmond Town,70,125,,,No,,184,UPI,19,3.9,4.2,
1.72163E+18,07:49:00,CNR8265796055,Success,CID667686,eBike,Chickpet,Whitefield,245,60,,,No,,250,UPI,3,5,4.8,
1.72153E+18,01:56:00,CNR2731832411,Success,CID838782,Prime SUV,Cox Town,Ramamurthy Nagar,266,80,,,No,,342,Cash,33,4,3.7,
1.71984E+18,12:46:00,CNR5893227620,Success,CID724717,Mini,Electronic City,Padmanabhanagar,70,140,,,No,,665,Cash,24,3.9,3.3,
1.72095E+18,10:12:00,CNR2900227014,Success,CID843412,Mini,Mysore Road,Banashankari,203,115,,,No,,217,Cash,6,4.4,4.4,
1.72186E+18,23:31:00,CNR4369876269,Success,CID654749,Prime Sedan,Frazer Town,Bannerghatta Road,63,140,,,No,,358,Credit Card,36,4.6,3.2,
1.72118E+18,02:34:00,CNR6315774432,Success,CID778590,eBike,Hennur,Kengeri,133,60,,,Yes,Other Issue,206,Cash,17,3.5,4.5,
1.72109E+18,01:35:00,CNR6359719407,Canceled by Customer,CID132002,Auto,Kammanahalli,Peenya,,,Driver is not moving towards pickup location,,,,336,,0,,,
1.72081E+18,17:46:00,CNR9415043355,Success,CID955162,Prime Sedan,Padmanabhanagar,Bellandur,63,140,,,No,,474,UPI,10,4.2,4.5,
1.722E+18,14:13:00,CNR7333194442,Success,CID563302,Mini,Indiranagar,JP Nagar,217,50,,,Yes,Other Issue,360,UPI,39,5,4.3,
1.72019E+18,13:55:00,CNR5730003067,Success,CID180372,Bike,Sahakar Nagar,Shantinagar,294,55,,,No,,157,UPI,27,3.6,3.4,
1.72198E+18,08:46:00,CNR7722077781,Canceled by Driver,CID390559,Prime Sedan,Ulsoor,Nagarbhavi,,,,Personal & Car related issue,,,644,,0,,,
1.72055E+18,17:21:00,CNR8202988828,Success,CID880766,Prime Plus,Indiranagar,Kadugodi,140,55,,,No,,379,UPI,36,4.5,3.6,
1.72045E+18,15:05:00,CNR2038802889,Success,CID888203,Prime SUV,Ramamurthy Nagar,Ulsoor,91,80,,,No,,451,Cash,8,3.9,4.7,
1.72049E+18,01:28:00,CNR2100101481,Canceled by Customer,CID479845,Mini,Rajarajeshwari Nagar,Marathahalli,,,Driver is not moving towards pickup location,,,,2681,,0,,,
1.72059E+18,06:15:00,CNR1407287806,Canceled by Driver,CID963222,eBike,Langford Town,Sahakar Nagar,,,,Customer related issue,,,577,,0,,,
1.72115E+18,18:03:00,CNR5232169923,Canceled by Driver,CID656452,Prime SUV,JP Nagar,Magadi Road,,,,Customer was coughing/sick,,,150,,0,,,
1.72173E+18,10:36:00,CNR2926147753,Canceled by Driver,CID297119,Prime Sedan,Bellandur,Hosur Road,,,,More than permitted people in there,,,260,,0,,,
1.72214E+18,04:45:00,CNR8926994709,Success,CID335950,Bike,Ulsoor,Koramangala,175,100,,,No,,830,Cash,17,3.1,3.4,
1.72131E+18,14:29:00,CNR2362099931,Success,CID233154,Prime Plus,Kengeri,Marathahalli,259,130,,,No,,218,Cash,47,3.5,4.1,
1.71986E+18,20:14:00,CNR8825504314,Success,CID947173,Bike,Hebbal,Malleshwaram,112,140,,,No,,180,UPI,21,4.6,4.8,
1.72115E+18,18:34:00,CNR3690929103,Success,CID545970,Prime SUV,Bellandur,Mysore Road,91,105,,,No,,100,UPI,43,3.3,3.7,
1.72201E+18,15:04:00,CNR5273898512,Success,CID888630,Prime Plus,KR Puram,HSR Layout,273,130,,,No,,375,Cash,37,3.6,3,
1.71998E+18,05:16:00,CNR9724333556,Success,CID203481,eBike,Hebbal,Kengeri,168,60,,,No,,939,Cash,43,4.3,3.3,
1.72079E+18,11:52:00,CNR7566830663,Success,CID293107,Prime Sedan,Yeshwanthpur,Whitefield,287,115,,,No,,207,Cash,10,4.7,3.2,
1.72151E+18,21:07:00,CNR7822711041,Success,CID457076,Prime SUV,Rajarajeshwari Nagar,Hulimavu,196,115,,,No,,959,Cash,20,3.6,3.7,
1.7203E+18,21:53:00,CNR5652451203,Driver Not Found,CID429255,Prime SUV,HSR Layout,Varthur,,,,,,,434,,0,,,
1.72225E+18,10:30:00,CNR2458194211,Canceled by Driver,CID761556,Auto,Ramamurthy Nagar,Yeshwanthpur,,,,Customer was coughing/sick,,,1181,,0,,,
1.72082E+18,21:53:00,CNR9573102534,Canceled by Driver,CID555170,Prime Plus,Peenya,Yelahanka,,,,Customer related issue,,,450,,0,,,
1.72101E+18,01:37:00,CNR2671538988,Success,CID990226,eBike,Banashankari,Richmond Town,168,85,,,No,,333,Cash,6,3.8,4.6,
1.72007E+18,05:17:00,CNR1930983760,Success,CID489167,Prime Sedan,KR Puram,Devanahalli,301,110,,,No,,130,UPI,9,4.9,3.3,
1.72224E+18,09:05:00,CNR1576690644,Success,CID770225,Auto,Indiranagar,Langford Town,161,80,,,No,,144,Cash,10,4.1,3.5,
1.72043E+18,08:50:00,CNR6687046527,Success,CID484756,Auto,Nagarbhavi,Magadi Road,147,50,,,No,,961,UPI,2,4.3,3.8,
1.72005E+18,22:38:00,CNR5214223947,Canceled by Customer,CID288996,Prime Sedan,Majestic,Malleshwaram,,,Driver asked to cancel,,,,604,,0,,,
1.72198E+18,09:06:00,CNR3696598594,Success,CID422381,Auto,Majestic,Kadugodi,91,85,,,No,,342,UPI,1,4.3,3.9,
1.71988E+18,00:23:00,CNR8589920790,Canceled by Customer,CID488426,Mini,Malleshwaram,Kammanahalli,,,Driver is not moving towards pickup location,,,,409,,0,,,
1.72185E+18,21:00:00,CNR3050266121,Success,CID254802,Prime Sedan,Marathahalli,Kengeri,105,25,,,No,,489,UPI,12,4.7,4.2,
1.71996E+18,22:06:00,CNR8248650136,Canceled by Driver,CID831076,Auto,Kammanahalli,JP Nagar,,,,Personal & Car related issue,,,929,,0,,,
1.72159E+18,19:09:00,CNR8277565872,Success,CID243551,Mini,BTM Layout,Basavanagudi,133,45,,,No,,346,Cash,22,4.2,3.3,
1.72178E+18,23:25:00,CNR8229656349,Success,CID350287,Mini,Rajajinagar,Kengeri,259,120,,,No,,793,Credit Card,9,3.6,3.8,
1.72182E+18,11:37:00,CNR2972442433,Success,CID970989,Prime Sedan,Rajajinagar,Basavanagudi,224,65,,,No,,469,UPI,28,4.3,3.5,
1.71999E+18,06:23:00,CNR7109314308,Success,CID452595,eBike,Rajarajeshwari Nagar,Chickpet,161,95,,,No,,233,UPI,40,3.7,4.1,
1.72144E+18,01:43:00,CNR9633582377,Canceled by Driver,CID798617,Prime Plus,JP Nagar,Sarjapur Road,,,,Customer was coughing/sick,,,401,,0,,,
1.7209E+18,20:30:00,CNR7314215778,Success,CID460519,Auto,Malleshwaram,Electronic City,175,55,,,No,,207,UPI,4,4.8,5,
1.7219E+18,10:37:00,CNR8070363718,Canceled by Driver,CID676697,Prime Sedan,Frazer Town,Indiranagar,,,,Customer was coughing/sick,,,351,,0,,,
1.72128E+18,04:11:00,CNR7643459345,Success,CID709679,Bike,Ulsoor,KR Puram,140,45,,,No,,402,Cash,2,4.9,3.1,
1.72235E+18,13:41:00,CNR5920793060,Success,CID374655,Prime Plus,Hennur,KR Puram,175,50,,,No,,624,UPI,38,3.4,4.7,
1.7223E+18,23:29:00,CNR3558335067,Canceled by Driver,CID994763,Mini,RT Nagar,Electronic City,,,,Customer related issue,,,945,,0,,,
1.71995E+18,19:37:00,CNR5902195430,Success,CID485857,Prime Sedan,Shantinagar,Hosur Road,56,135,,,No,,295,UPI,28,3.3,3.8,
1.72198E+18,08:41:00,CNR6938164723,Canceled by Customer,CID616438,Auto,RT Nagar,Chickpet,,,Driver is not moving towards pickup location,,,,718,,0,,,
1.72177E+18,20:37:00,CNR3989026336,Canceled by Driver,CID739527,Auto,Marathahalli,MG Road,,,,Personal & Car related issue,,,963,,0,,,
1.72172E+18,08:20:00,CNR7947752424,Canceled by Driver,CID312192,Bike,Rajajinagar,Ramamurthy Nagar,,,,Personal & Car related issue,,,1869,,0,,,
1.72211E+18,19:59:00,CNR5515574345,Success,CID646862,Prime SUV,Cox Town,HSR Layout,70,40,,,No,,918,UPI,9,4.4,3.5,
1.72192E+18,14:15:00,CNR5193789377,Success,CID554587,Auto,Majestic,Majestic,35,60,,,No,,134,UPI,16,4.9,4.4,
1.72015E+18,04:32:00,CNR6987923530,Success,CID701686,Prime Plus,Chickpet,Bellandur,56,125,,,No,,345,UPI,21,3.6,3.6,
1.72035E+18,12:18:00,CNR1447068216,Success,CID670988,Prime Plus,Chamarajpet,Hennur,231,140,,,No,,924,UPI,30,4.8,3.6,
1.72172E+18,07:32:00,CNR2862815650,Success,CID149705,eBike,Nagarbhavi,Sarjapur Road,49,35,,,No,,373,Cash,11,4.7,4.7,
1.72017E+18,10:04:00,CNR7792061159,Success,CID171490,Mini,Varthur,Nagarbhavi,91,65,,,No,,375,Cash,29,4,4.4,
1.72187E+18,02:26:00,CNR9039416911,Success,CID491409,Mini,Rajarajeshwari Nagar,Hennur,56,45,,,No,,268,Cash,7,4.5,3.6,
1.72167E+18,16:33:00,CNR5793649611,Success,CID282183,Auto,Hosur Road,JP Nagar,91,65,,,No,,519,Cash,2,3.5,4.3,
1.72085E+18,04:51:00,CNR6854201913,Success,CID467155,Bike,Majestic,Langford Town,126,60,,,No,,141,Cash,12,3.6,3.8,
1.72048E+18,22:46:00,CNR7087492547,Success,CID951895,Bike,RT Nagar,JP Nagar,308,85,,,No,,186,UPI,38,4.1,3.8,
1.71999E+18,07:49:00,CNR4143470815,Success,CID111601,Prime Sedan,Langford Town,Langford Town,301,140,,,No,,982,Cash,16,4.3,4.7,
1.72075E+18,02:23:00,CNR8792365083,Canceled by Driver,CID462303,Prime Plus,Shivajinagar,JP Nagar,,,,Personal & Car related issue,,,218,,0,,,
1.72084E+18,03:11:00,CNR4160637846,Success,CID955988,Mini,Shantinagar,Magadi Road,98,30,,,No,,803,Cash,14,3.5,4.8,
1.72018E+18,12:00:00,CNR4730462346,Success,CID715681,Prime Sedan,Hebbal,Jayanagar,168,45,,,No,,389,Credit Card,46,3.1,3.8,
1.72145E+18,05:31:00,CNR3717381634,Canceled by Driver,CID384320,eBike,Nagarbhavi,RT Nagar,,,,More than permitted people in there,,,135,,0,,,
1.72081E+18,18:01:00,CNR3417502965,Success,CID424602,eBike,Sarjapur Road,Bannerghatta Road,147,35,,,No,,432,UPI,5,4.9,4.3,
1.72169E+18,23:16:00,CNR3600939753,Success,CID882123,Bike,Devanahalli,Yeshwanthpur,294,45,,,No,,424,Cash,14,4.4,4.2,
1.72134E+18,21:49:00,CNR5181746297,Canceled by Customer,CID305943,Mini,Chamarajpet,BTM Layout,,,Driver is not moving towards pickup location,,,,1866,,0,,,
1.7205E+18,03:32:00,CNR6672329764,Success,CID695232,Prime SUV,Kengeri,Majestic,70,55,,,No,,2981,Cash,14,3,4.7,
1.72045E+18,13:42:00,CNR8934509053,Success,CID998400,Bike,Hosur Road,Malleshwaram,189,110,,,No,,719,Cash,27,3.9,3.7,
1.72087E+18,10:27:00,CNR7734309821,Canceled by Customer,CID545024,eBike,Electronic City,Hosur Road,,,Driver is not moving towards pickup location,,,,499,,0,,,
1.72017E+18,10:03:00,CNR3264754489,Driver Not Found,CID960832,eBike,Bellandur,MG Road,,,,,,,454,,0,,,
1.71993E+18,14:04:00,CNR6354004178,Success,CID112187,Prime SUV,Shantinagar,Kammanahalli,56,105,,,No,,242,UPI,44,4.4,4.8,
1.72169E+18,21:53:00,CNR4658965953,Success,CID197262,Mini,KR Puram,Shivajinagar,126,140,,,No,,663,Cash,15,4.5,5,
1.72065E+18,23:06:00,CNR7296216469,Success,CID124038,Mini,Sarjapur Road,Padmanabhanagar,147,135,,,Yes,Customer Demand,442,Cash,43,3.5,5,
1.72038E+18,18:49:00,CNR1027785146,Canceled by Driver,CID465899,Auto,Hennur,HSR Layout,,,,Personal & Car related issue,,,454,,0,,,
1.72062E+18,13:18:00,CNR6293456759,Driver Not Found,CID993583,Prime Plus,Yelahanka,Whitefield,,,,,,,192,,0,,,
1.72088E+18,15:00:00,CNR7895473510,Success,CID573911,Auto,Electronic City,Vijayanagar,210,125,,,No,,253,Cash,9,4,3,
1.72043E+18,07:56:00,CNR4112350664,Success,CID723639,Prime SUV,Hulimavu,Banashankari,287,95,,,No,,446,Cash,14,4.6,3.1,
1.72083E+18,23:51:00,CNR9735730132,Driver Not Found,CID400089,Prime Plus,Basavanagudi,Richmond Town,,,,,,,345,,0,,,
1.72152E+18,23:13:00,CNR7765648208,Success,CID804711,Auto,Rajajinagar,Chickpet,259,115,,,No,,361,Cash,13,3.2,3.4,
1.72166E+18,14:53:00,CNR5848221847,Canceled by Customer,CID684645,Mini,Kammanahalli,Majestic,,,Wrong Address,,,,418,,0,,,
1.7223E+18,23:56:00,CNR7431340936,Driver Not Found,CID875801,Mini,Peenya,Tumkur Road,,,,,,,475,,0,,,
1.72178E+18,22:50:00,CNR2569160184,Canceled by Driver,CID229671,Bike,Padmanabhanagar,Hosur Road,,,,Customer related issue,,,370,,0,,,
1.72219E+18,19:10:00,CNR6294714720,Canceled by Customer,CID847706,eBike,Whitefield,Hennur,,,Driver asked to cancel,,,,291,,0,,,
1.72011E+18,16:33:00,CNR9556051787,Success,CID124602,Prime Plus,Kadugodi,Magadi Road,308,115,,,No,,283,Cash,2,3.3,3.1,
1.72153E+18,02:10:00,CNR3151562230,Success,CID864144,Prime Plus,Koramangala,Yelahanka,182,145,,,Yes,Vehicle Breakdown,105,UPI,16,4.9,3.4,
1.72214E+18,03:18:00,CNR3888627336,Success,CID101545,Mini,Basavanagudi,Marathahalli,259,75,,,No,,1918,Cash,38,3.4,4.3,
1.72238E+18,23:11:00,CNR6536563208,Success,CID527863,Mini,Chamarajpet,Indiranagar,105,100,,,No,,412,Cash,22,3.9,3.4,
1.72159E+18,19:48:00,CNR9221369404,Success,CID153868,Prime SUV,Sahakar Nagar,Kengeri,175,115,,,No,,110,Cash,3,4.4,3.9,
1.72216E+18,09:39:00,CNR5701220733,Canceled by Driver,CID917125,Prime SUV,Rajajinagar,Chickpet,,,,More than permitted people in there,,,294,,0,,,
1.72061E+18,09:55:00,CNR7419458512,Success,CID542417,Prime SUV,Shantinagar,Marathahalli,252,70,,,No,,571,UPI,28,3.9,3,
1.71996E+18,21:51:00,CNR7587397053,Canceled by Driver,CID462242,Mini,JP Nagar,Rajarajeshwari Nagar,,,,Customer related issue,,,187,,0,,,
1.71997E+18,00:06:00,CNR6987499296,Success,CID819742,Prime Plus,Padmanabhanagar,Rajajinagar,63,60,,,No,,364,Cash,15,3.3,4,
1.72155E+18,08:54:00,CNR4029323577,Success,CID970067,eBike,Langford Town,Vijayanagar,161,65,,,No,,241,Cash,30,4.5,4,
1.7217E+18,00:45:00,CNR6398804130,Success,CID506447,Prime SUV,Hebbal,Frazer Town,245,70,,,No,,290,UPI,39,3.8,3.3,
1.72064E+18,18:45:00,CNR5457171323,Success,CID324049,Mini,Hulimavu,Rajarajeshwari Nagar,224,65,,,No,,915,Cash,22,4.6,3.5,
1.72237E+18,20:47:00,CNR9662064828,Canceled by Customer,CID989204,eBike,Yelahanka,MG Road,,,Driver asked to cancel,,,,746,,0,,,
1.72043E+18,10:02:00,CNR3107498077,Driver Not Found,CID950406,eBike,Bannerghatta Road,Shantinagar,,,,,,,427,,0,,,
1.71987E+18,21:53:00,CNR3952732444,Success,CID452123,Prime Plus,RT Nagar,Bannerghatta Road,42,75,,,No,,409,Cash,7,3.1,4.9,
1.72146E+18,06:22:00,CNR5777910597,Canceled by Driver,CID663872,Prime SUV,JP Nagar,Shantinagar,,,,More than permitted people in there,,,898,,0,,,
1.71989E+18,03:52:00,CNR2991513181,Success,CID992348,Auto,Hennur,Padmanabhanagar,175,95,,,No,,305,Cash,2,3.7,3.9,
1.72068E+18,07:57:00,CNR5940757396,Canceled by Customer,CID700861,Mini,JP Nagar,KR Puram,,,Change of plans,,,,2501,,0,,,
1.72025E+18,06:51:00,CNR7375877575,Success,CID348054,Prime Plus,JP Nagar,Mysore Road,112,110,,,No,,2926,UPI,43,4.5,4.1,
1.72116E+18,21:19:00,CNR1872080690,Canceled by Driver,CID691524,Auto,Banashankari,Kengeri,,,,Customer related issue,,,463,,0,,,
1.72038E+18,18:50:00,CNR8442827020,Success,CID478385,Auto,Kammanahalli,BTM Layout,133,130,,,No,,717,Cash,16,3.7,3.7,
1.72084E+18,02:03:00,CNR8692201198,Success,CID842293,Prime SUV,BTM Layout,Richmond Town,42,40,,,No,,214,UPI,17,4.1,3.5,
1.72135E+18,01:05:00,CNR3016403523,Success,CID800910,Mini,Bellandur,Peenya,161,100,,,No,,434,UPI,35,3.4,4.9,
1.72144E+18,03:01:00,CNR1593407677,Success,CID142070,Mini,Banashankari,Bellandur,210,145,,,No,,318,UPI,49,4.7,3.3,
1.72189E+18,06:31:00,CNR4313471304,Driver Not Found,CID217346,Prime Plus,Langford Town,Cox Town,,,,,,,247,,0,,,
1.72091E+18,21:48:00,CNR4050153436,Success,CID448471,Prime Sedan,Bellandur,Kengeri,175,70,,,No,,207,Cash,17,3.4,3.3,
1.72234E+18,11:36:00,CNR8141621703,Success,CID461730,eBike,Electronic City,Langford Town,287,125,,,No,,172,Cash,36,3.5,3.5,
1.72173E+18,11:05:00,CNR1852330795,Success,CID756591,Prime Plus,Hulimavu,Yelahanka,301,100,,,No,,108,Cash,40,3.3,4.9,
1.7206E+18,07:56:00,CNR3515016228,Success,CID717188,Prime Sedan,Marathahalli,Hulimavu,259,80,,,Yes,Vehicle Breakdown,230,Cash,35,4.6,4.9,
1.72158E+18,16:55:00,CNR6664390913,Success,CID894563,Mini,Chickpet,Chickpet,77,145,,,No,,391,UPI,37,3.5,4.9,
1.72016E+18,07:28:00,CNR5020910140,Canceled by Customer,CID973188,eBike,Shivajinagar,Yelahanka,,,Driver is not moving towards pickup location,,,,189,,0,,,
1.72182E+18,12:34:00,CNR2303900695,Success,CID655347,Prime SUV,Chickpet,Sarjapur Road,35,145,,,No,,355,Cash,40,4.5,3.9,
1.72202E+18,18:36:00,CNR7089337616,Success,CID385173,Auto,Chickpet,Frazer Town,189,125,,,No,,205,Cash,10,5,3.7,
1.7198E+18,01:43:00,CNR7156159431,Success,CID658603,Prime Plus,Shantinagar,Marathahalli,266,85,,,No,,738,Cash,20,3.8,3.4,
1.72048E+18,23:57:00,CNR9155782240,Success,CID724071,Prime SUV,Banashankari,Devanahalli,63,45,,,No,,217,Cash,4,4.9,4.9,
1.72188E+18,03:08:00,CNR6247095121,Success,CID618304,Auto,HSR Layout,Mysore Road,119,50,,,No,,217,Cash,19,3.5,4.8,
1.7198E+18,02:09:00,CNR2779154048,Success,CID105206,Auto,Hennur,Hennur,133,145,,,No,,394,Cash,4,3.6,3.2,
1.7205E+18,05:03:00,CNR7865258416,Canceled by Driver,CID941565,Prime SUV,BTM Layout,Hosur Road,,,,More than permitted people in there,,,948,,0,,,
1.72179E+18,01:57:00,CNR7022469695,Success,CID353156,Mini,Ulsoor,Ramamurthy Nagar,147,100,,,No,,553,Cash,15,4.1,4.8,
1.72009E+18,11:42:00,CNR7814983210,Success,CID553003,Prime Sedan,Peenya,Ulsoor,91,70,,,No,,930,UPI,43,3.8,4.1,
1.7217E+18,02:45:00,CNR2502432692,Driver Not Found,CID798737,Mini,Mysore Road,Kengeri,,,,,,,753,,0,,,
1.72049E+18,01:01:00,CNR4297020438,Canceled by Customer,CID132154,eBike,Shivajinagar,Hebbal,,,Change of plans,,,,473,,0,,,
1.72221E+18,00:23:00,CNR2898581380,Driver Not Found,CID314861,Prime SUV,Majestic,Nagarbhavi,,,,,,,458,,0,,,
1.71999E+18,06:39:00,CNR5878457606,Success,CID992357,Auto,Bannerghatta Road,MG Road,231,35,,,No,,1164,UPI,18,4.8,3.7,
1.72236E+18,18:17:00,CNR9753708858,Success,CID349707,Prime Plus,Magadi Road,Hosur Road,112,140,,,Yes,Customer Demand,350,Cash,32,4.6,4.6,
1.72176E+18,17:55:00,CNR7981405163,Success,CID638844,Bike,Electronic City,Ramamurthy Nagar,294,65,,,No,,491,Cash,28,4.3,3,
1.72151E+18,20:05:00,CNR1459522677,Success,CID453698,Prime Sedan,KR Puram,Kadugodi,49,40,,,No,,376,Cash,36,4.5,3.4,
